Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness,Predicted_Label
source19_segment_479.wav,-226.37651,167.52437,2.9526718,23.1449,1.3722439,-1.4068234,-19.049955,-5.7923074,-2.2132318,8.90231,3.0138862,-2.7339282,2.64781,0.0022813482,1967.9198299220811,3236.255894459323,0.0305203843390804,32.45599629426364,9.791943,voice
source19_segment_48.wav,-333.77686,110.05956,28.26333,35.3705,5.7940764,7.729973,-9.659439,-9.6101,7.57316,13.508939,-6.067618,0.72845966,3.6620355,0.013457447,3902.999049996445,5238.185329504234,0.0678991558908046,0.4274115058071265,9.395605,noise
source19_segment_480.wav,-198.89056,155.20787,-8.495712,21.464762,0.42400423,1.6895971,-14.180596,-5.7820015,-4.197126,4.1924324,-1.2665108,-2.9537585,5.4839907,0.0047852118,2283.0287098939457,3366.6047616202,0.0412008351293103,43.230690303683886,11.3146925,voice
source19_segment_481.wav,-181.09012,155.95163,-5.676285,32.85611,4.4254556,5.693364,-17.31663,-3.7233765,-2.0600197,4.724103,-3.3737547,-7.346403,4.147784,0.0019633723,2023.258642107811,3069.178541913868,0.032849542025862,43.759667302104994,12.200011,voice
source19_segment_484.wav,-389.172,107.33134,25.324606,27.43828,-1.1193085,1.75939,-1.180836,5.5659795,11.898401,10.6166935,1.8577292,1.2383381,-1.7525505,0.0170898,4180.25518709931,5526.978370455351,0.0609004579741379,0.0766625116670751,10.056608,noise
source19_segment_485.wav,-299.2407,127.04298,16.132086,23.638462,2.208233,6.3454485,-14.19477,-4.894564,5.006632,13.184529,2.3324564,3.8870196,0.32328004,0.019681374,3687.683453471376,4769.076455268595,0.0768790409482758,7.755545667937898,7.424122,breathing
source19_segment_486.wav,-201.44958,128.96559,9.4381,11.229519,9.07157,12.535112,-21.535864,-2.5833068,5.6671004,11.411035,0.119185165,2.8229575,-2.2563686,0.04515306,3837.555547235253,4479.543862577493,0.104834545617816,8.672342898953985,6.9717836,breathing
source19_segment_487.wav,-263.74094,91.51951,7.676953,6.7417107,-4.8554363,2.8252215,-9.320325,-0.18056299,7.7297378,10.70762,2.8251598,5.953062,-3.0690603,0.06421227,5262.802842754951,5566.44739023092,0.1493018139367816,1.1937793688364111,6.647776,breathing
source19_segment_488.wav,-385.923,109.07139,27.799765,33.02143,2.1181216,-2.3337834,-10.6717415,0.28722435,7.233658,10.70322,4.212092,2.9900548,1.4745572,0.014775328,4072.387763558752,5462.314134438684,0.0599575700431034,0.074834215540891,9.022253,noise
source19_segment_489.wav,-313.1866,128.18823,20.319092,28.111399,3.5023415,5.642726,-12.1834545,1.0604339,7.1133895,14.290306,3.1593983,0.70357114,1.4478008,0.014933612,3510.40479333777,4795.137886739963,0.055731411637931,8.618435143514649,8.552869,breathing
source19_segment_49.wav,-245.62392,146.69041,18.592888,26.938505,11.516465,11.663224,-18.926907,-2.891781,3.7694197,16.148016,0.22390641,0.2225378,0.78878856,0.0104438495,2846.031837537965,4154.14322312198,0.0508822737068965,15.040821542807269,8.5363,mixed
source19_segment_490.wav,-173.11934,127.360306,7.16569,4.5983067,5.4785643,10.228862,-23.117886,-4.35019,5.1902347,12.656229,1.0539994,3.9400957,-0.96157557,0.05739732,4167.109883642243,4569.380771101572,0.1273628322557471,10.117410968601533,6.219077,breathing
source19_segment_491.wav,-250.7599,88.94324,7.9487495,3.5919435,-5.5171413,6.8903303,-6.2028275,1.1796981,10.744867,10.017825,-0.22257511,4.784451,-2.0101502,0.07694657,5472.923779775222,5688.00546548893,0.1564352101293103,1.3315695706496522,5.7987046,breathing
source19_segment_492.wav,-390.4639,106.44621,25.311785,29.602755,-3.6502006,-5.2964134,-8.925779,1.5835254,8.624148,7.5896873,3.6527963,3.9995348,-1.5249062,0.017769745,4198.210032714446,5467.319270795469,0.0676971084770114,0.1524194804090209,10.161485,noise
source19_segment_493.wav,-380.53427,112.00833,23.271603,27.5079,-3.4970467,-3.8334455,-5.9761963,5.0274134,8.553438,6.960939,2.5200424,2.377772,-0.96299505,0.015578468,3961.8886670346137,5303.493351017691,0.0607938218390804,0.1494665161754957,9.5271015,noise
source19_segment_494.wav,-230.285,174.72636,19.510511,20.80183,15.415874,7.758676,-31.477295,-7.5011244,-0.73896027,9.421582,1.9374104,2.9096277,0.12985863,0.0017327844,1827.5664785564672,3380.3206522765454,0.0268723060344827,15.347654362596744,8.2626095,breathing
source19_segment_495.wav,-183.19406,67.03455,-2.6328492,-9.7725115,-4.0660133,13.46942,-4.969062,2.6578007,9.384688,12.625205,-2.8132784,3.1793087,-2.3236437,0.112325996,6824.0463979647775,6034.741877136442,0.2407058189655172,1.8566487987305045,4.881278,breathing
source19_segment_496.wav,-324.5266,110.16276,20.817286,18.937883,-6.3267207,4.825838,-4.769999,-0.5458788,11.247504,11.97416,-0.6014153,2.3329432,0.40080664,0.033546697,4341.1946442936205,5321.979951252792,0.0985261763649425,0.3488655994037931,7.027749,noise
source19_segment_498.wav,-182.44244,177.36986,11.370325,20.022844,12.108214,10.4236355,-32.886005,-4.5228424,-0.07706126,14.593429,1.8396038,-0.58102745,0.53827673,0.0016692062,1809.4188417266375,3269.76545884677,0.0280845905172413,18.54777352315928,7.656162,breathing
source19_segment_499.wav,-239.34802,119.07873,16.113409,10.166064,0.06861645,7.2975526,-12.228607,-3.3251233,7.7834353,12.061992,-0.9421955,4.1674943,2.6716628,0.046583377,4267.438017818815,4958.028513702013,0.1117715068247126,3.6003835265648503,7.469685,breathing
source19_segment_5.wav,-205.03972,73.65813,-4.6374106,-0.12702468,-1.1041478,9.691758,-6.7015233,-0.97471416,6.6701927,5.4399214,-3.4251337,5.327726,-4.223333,0.089219786,6056.7648904253365,5877.030127000942,0.1835769127155172,2.3312990181363387,4.9453273,breathing
source19_segment_50.wav,-210.22905,122.39277,13.846751,9.024363,6.357355,10.650602,-17.276209,-3.1082163,4.9062214,10.699904,-1.8471985,4.5247946,-2.6832023,0.056625996,4186.912750761011,4699.615356889815,0.1210264008620689,8.662874900014543,6.3393855,breathing
source19_segment_500.wav,-130.94992,51.016945,-10.913334,-20.218315,-4.74508,12.625452,-7.707646,3.081657,8.021085,12.554217,-6.511819,3.431974,-1.92401,0.14177182,7899.04273082116,6315.861953535807,0.3117816091954023,2.5841943550682656,3.3790405,breathing
source19_segment_501.wav,-341.56528,117.66535,20.466791,22.228569,1.740078,4.576045,-8.081435,-2.7842512,7.762106,10.684853,4.221756,5.6475863,-0.28356943,0.026063636,3897.060121849643,5077.250245016861,0.0809929507902298,1.5724265587898347,8.926399,noise
source19_segment_502.wav,-345.77567,108.90206,21.08008,24.096258,-4.888234,4.936063,-5.4638724,-2.1424382,9.780614,13.007612,-1.3787787,0.7036693,-0.61259985,0.019760564,4231.860152620412,5387.015897221378,0.072540633979885,0.1613082970799393,8.5421505,noise
source19_segment_503.wav,-358.21487,110.37681,22.778864,28.596434,1.5828961,6.823774,-5.668483,-5.9993243,6.9568615,14.702529,0.1884182,0.5951433,0.9019277,0.01897029,4112.841969002161,5383.4461491697775,0.0714574353448275,0.1424850284880985,8.690418,noise
source19_segment_504.wav,-216.08469,179.3008,20.190145,19.36529,15.047272,6.756888,-33.158752,-3.5567403,-1.1249119,11.924173,1.6416905,1.7531382,-3.279815,0.0018645644,1799.0514972546057,3323.389271210433,0.0277815193965517,16.978015455987972,7.7338614,breathing
source19_segment_505.wav,-206.11299,76.103,1.9671373,-9.373107,-5.6559477,14.182781,-3.3632843,5.6087375,10.92124,12.746302,0.13690408,2.4695086,-0.55092096,0.0961183,6414.449483285454,5854.512876519865,0.2203776041666666,1.742176611466344,5.632304,breathing
source19_segment_506.wav,-273.62766,86.102875,11.664678,7.718841,-0.32724035,9.6513605,-7.218957,2.90885,7.114389,9.20168,0.45067748,3.099942,-0.2820632,0.06498603,5597.837465602774,5680.665120273104,0.1668182022270115,1.196210770388645,7.227515,breathing
source19_segment_507.wav,-371.14124,116.95046,21.971655,24.549763,-0.9748611,-0.55296946,-10.089344,-5.025061,4.320619,8.825566,4.913512,5.87489,-0.9455658,0.01418107,3792.815970135156,5123.722326403719,0.0604514637212643,1.8265171393138395,10.569049,noise
source19_segment_508.wav,-388.31528,109.90991,19.81377,24.753431,4.9832983,6.0274067,-8.642756,-6.3299723,0.050910894,3.6830697,1.3599331,1.4145832,-5.3592906,0.008129755,3719.614098927788,5240.974005087297,0.0413130836925287,0.217678453552542,14.309869,noise
source19_segment_509.wav,-237.45613,164.38857,16.524826,24.128363,15.931817,9.5833235,-29.009993,-5.2607393,3.6247454,14.277526,2.490344,-0.43590957,-1.4933193,0.0058562844,2133.2096262831965,3626.573261159048,0.0346286817528735,11.854685006011817,7.9680076,breathing
source19_segment_51.wav,-271.63184,86.7363,12.518709,12.620687,2.8931808,10.263579,-6.24639,1.0156432,7.8650837,8.4758,-1.4981824,5.4747257,-2.9668705,0.06253996,5221.333942833288,5631.3870165403,0.1411750179597701,1.5453102597589954,7.5694733,breathing
source19_segment_510.wav,-281.27814,153.79424,24.468636,19.799826,10.237773,7.2865605,-21.79769,-2.17284,3.5572145,7.85154,0.092707336,3.3632205,-1.8293036,0.00939849,2556.0599471830333,4026.5703550763938,0.0393880208333333,7.254955542004651,8.899977,breathing
source19_segment_511.wav,-143.86972,46.420395,-10.290267,-24.091553,-5.1460896,13.697013,-5.031277,2.8477893,9.556175,9.520017,-5.3950753,-1.1448734,-2.8010914,0.15615678,8279.056487264417,6506.341825878332,0.3177869073275862,2.142814753151827,3.1065226,breathing
source19_segment_512.wav,-367.22693,113.89601,29.563437,30.783035,0.60157573,7.4096303,-8.6290045,-0.13272619,11.957049,13.008824,1.3510836,-1.0666519,-2.4825017,0.013483,3868.1590565054144,5184.710358351123,0.0708456806752873,0.1448499117843333,8.587616,noise
source19_segment_513.wav,-272.46027,128.62582,14.360873,24.535461,-3.4058905,7.2245884,-18.182177,-2.844912,9.981544,16.11809,3.385626,-1.3638984,1.5336787,0.015325965,3564.578236497285,4278.8185482938125,0.0909044989224138,15.116150734843847,8.413975,voice
source19_segment_514.wav,-189.89691,125.804,7.826282,5.043642,4.7866235,9.37807,-20.303661,-2.9769378,7.7839375,10.869064,-1.2459195,2.0325184,-4.761098,0.05568408,4063.386369830518,4568.306372245394,0.1159134788074712,8.039786796710008,6.207881,breathing
source19_segment_515.wav,-205.14099,152.2282,-15.249208,9.548441,-7.4482775,-3.5314963,-17.567562,-5.153257,1.1915742,7.318901,1.0562537,2.1619146,3.515543,0.0019575632,1989.794150463286,3011.049699833052,0.0337643678160919,50.76765330491124,12.627893,voice
source19_segment_52.wav,-368.7517,103.36187,30.774033,37.800728,8.237844,9.113822,-0.91055226,-1.8220118,11.216661,14.543516,-2.8530703,-2.0022757,-2.631679,0.019692149,4203.919512420208,5489.313033978258,0.0777377424568965,0.2242807931336708,9.142082,noise
source19_segment_53.wav,-358.78787,103.99037,28.794361,36.43642,10.949674,6.3807225,-4.3708353,-4.3804097,11.784805,15.966944,-2.304234,-1.7759864,0.47879735,0.01920697,4268.673399637417,5574.429250168529,0.0732309626436781,0.2254576039032181,9.200358,noise
source19_segment_54.wav,-220.36928,162.90712,17.228682,26.981308,14.373838,7.8129134,-27.256546,-4.70182,2.049265,12.512946,0.9646902,0.8442822,-0.7504717,0.0061448924,2277.3504659737278,3716.579523525671,0.0404824443247126,18.585081596885715,7.915515,mixed
source19_segment_55.wav,-205.62306,108.025345,12.729123,6.04306,5.382065,12.312869,-13.341647,-1.4639668,6.8314104,8.600625,-4.651422,2.7891333,-4.0023546,0.06256499,4767.831802994263,5133.797998846699,0.1404622395833333,4.636299815028906,6.1748238,breathing
source19_segment_56.wav,-263.16632,92.739876,13.86351,14.965665,2.4736445,17.224913,-0.09958679,2.696306,13.236257,13.709808,-3.1654408,3.5726652,-0.5271566,0.053226486,4970.414959784145,5485.471283870046,0.1306348778735632,1.6836604146136112,7.950757,breathing
source19_segment_57.wav,-180.09615,162.6938,-7.4461846,22.843016,11.977414,3.24337,-26.700628,-8.068855,2.065287,5.4087863,-5.825853,-1.6365358,-1.3499237,0.0014021498,2002.542020644974,3138.729000967504,0.0332816989942528,39.57332642582606,10.175473,mixed
source19_segment_58.wav,-180.08562,165.54881,-2.8644178,32.22891,3.1854403,6.1688175,-22.94126,-8.62763,1.0237604,10.712009,2.7524605,-2.2984238,3.3689353,0.0034950087,2187.8933659923737,2987.742837208073,0.0503771551724137,35.26185062105062,10.793209,voice
source19_segment_59.wav,-182.27576,173.7037,-9.883198,25.156752,12.817116,1.6510751,-21.730137,-3.553202,3.8383925,11.672386,0.4906216,-3.0141282,3.7075863,0.0009235389,1720.0598045835245,2843.154264641634,0.0269115930316091,36.55061729112909,10.487337,voice
source19_segment_6.wav,-388.94882,113.618454,32.29699,34.71169,-0.29812598,-6.435344,-15.435466,-4.587062,1.118823,4.094372,5.8552938,6.87598,-1.2979254,0.01531949,3929.6877258466207,5205.460832660418,0.0609453573994252,1.6235764092103595,9.536166,noise
source19_segment_60.wav,-206.43546,95.57617,9.919726,4.6145887,0.56597173,10.777679,-6.596046,0.066215724,9.398161,9.226056,-1.3136638,6.296734,-0.73805314,0.07519439,5409.246457267776,5496.8353759410775,0.1686927532327586,2.1683715442087865,5.5592713,breathing
source19_segment_61.wav,-345.22797,115.63544,31.099236,35.630848,5.6665683,3.1739225,-8.700358,-6.1871095,9.053215,11.339794,-2.719082,-1.4018791,2.7047665,0.012827135,3726.0751755089705,5209.890259066105,0.0646832345545977,0.3607997937407883,8.943726,noise
source19_segment_62.wav,-282.35767,129.98264,8.481705,17.296207,4.5857496,7.405836,-6.90784,-6.0756865,12.301949,13.939244,-0.6521391,-0.47058946,2.7961526,0.010631013,3282.020781973718,4552.568106066705,0.0613887392241379,10.37605304816318,9.230674,mixed
source19_segment_63.wav,-232.31023,132.61345,10.285252,20.305464,-7.765968,4.1931586,-3.967021,-2.1668956,11.343578,15.195672,-2.4967759,-0.39235452,3.8678887,0.0073865904,3189.4972763522533,4517.429952068511,0.0555854885057471,21.587992910548746,8.608132,voice
source19_segment_64.wav,-196.11232,140.49384,-14.787798,21.320597,-1.4243383,-2.8401608,-14.068028,-5.083339,5.25906,7.098466,-5.343537,-4.0982094,4.181462,0.004613939,2595.483954946725,3601.311144357163,0.0462127334770114,33.77306345397488,9.212478,voice
source19_segment_65.wav,-212.91711,140.02919,-15.680036,38.826263,17.619274,-5.5941133,-29.27309,-4.0006905,10.553344,11.125903,-8.252811,-9.421446,8.421152,0.0054362984,2765.1154222152286,3362.5719289336944,0.0693864493534482,19.83476230501052,9.079767,voice
source19_segment_66.wav,-244.2095,152.2813,5.3372517,27.016441,12.9868555,4.1878657,-15.697607,-5.871758,7.0420694,11.81175,-1.4435905,-3.6869044,3.5210621,0.0045171077,2411.2993960201143,3713.884630628204,0.0418182022270114,19.7113082345166,9.517596,mixed
source19_segment_67.wav,-166.01686,150.30302,8.2426,27.433628,-10.574599,9.456949,-14.250122,-0.83621794,-0.74695194,12.273561,1.0130726,-2.1797729,10.487482,0.0064822272,2999.830927672488,3434.166462752275,0.0749371408045977,38.183097699247945,9.739442,voice
source19_segment_68.wav,-188.34857,98.07934,5.977713,5.512066,4.189568,13.103223,-10.549402,-6.8615885,9.965235,10.969765,-4.178421,3.2421718,-2.1434782,0.08145143,5223.298253172069,5309.665420789526,0.1514738236350574,5.326430498148621,5.6451435,breathing
source19_segment_69.wav,-200.24039,153.06482,-10.024329,15.407562,-5.3605933,-2.3947642,-16.97303,-7.9337215,-1.0077537,6.4848123,-2.845436,-0.41091946,6.1803904,0.006225962,2291.088035747467,3278.0766190285726,0.0442090966235632,38.62731532932318,10.741972,voice
source19_segment_7.wav,-371.90656,114.49453,26.922382,30.221539,2.8097186,-2.231895,-20.403128,-12.986244,-1.8495817,-1.6944841,-3.7540946,2.9806826,-2.5558727,0.0063291877,3444.518812254912,4998.632343799014,0.0390007632902298,1.238331955857575,12.864203,noise
source19_segment_70.wav,-206.40436,156.3586,11.266041,27.503496,7.4651904,12.309767,-21.66983,-8.811848,3.8466136,14.969248,-0.60831803,-2.833169,4.584492,0.0064857,2525.8956726477004,3659.402582413222,0.0512751436781609,21.496070539944863,8.716228,mixed
source19_segment_71.wav,-209.87787,87.16123,4.9494357,4.207546,-1.3252923,8.568469,-5.5329127,-2.2581236,9.410957,10.360036,-2.7668104,3.7801445,-3.1841831,0.08207552,5564.786578115872,5675.355497349299,0.1606613685344827,2.2359306791183577,6.0491896,breathing
source19_segment_72.wav,-355.5174,118.95629,27.805342,31.208822,-2.870224,-1.266132,-10.94039,-2.8427172,7.675754,11.932241,1.3328055,1.1811824,0.40307122,0.011004001,3652.678487337869,5172.68060812664,0.0524649784482758,0.1854707320850622,9.038935,noise
source19_segment_73.wav,-278.6467,136.11227,6.697216,28.270401,4.3734784,-1.4724728,-19.478409,-8.369254,6.805326,12.565754,0.69432825,0.8077931,1.2090007,0.0068040667,2815.4831749406094,4102.478986101391,0.0448825880028735,15.04765600725104,9.234453,mixed
source19_segment_74.wav,-286.45648,136.23358,20.432568,26.345762,2.8486512,4.8560486,-13.280947,-5.280738,11.564534,17.27567,1.4505802,-0.09880924,3.0298328,0.009551932,3209.9118372044877,4629.106275592069,0.0539354346264367,7.043117756535423,8.702932,breathing
source19_segment_75.wav,-166.27661,87.36418,-0.16371854,-1.8357748,0.49924162,13.5210495,-3.6855497,-1.4525633,13.042838,12.541101,-2.5060642,4.3611536,-0.89957005,0.095029615,5833.8109384384525,5664.375355677847,0.1770440463362069,3.587532278957825,5.207705,breathing
source19_segment_76.wav,-326.85443,122.18922,30.354961,23.674067,-6.0200195,2.1505773,-1.4910499,0.1652829,10.002527,11.999839,-2.9460917,-0.48201492,4.75082,0.011902484,3637.6898496703543,5180.087164372543,0.0592055046695402,0.3216226291815842,8.000619,noise
source19_segment_77.wav,-361.75446,109.37391,30.361097,30.67365,0.14584452,1.0002068,-2.8471026,-0.27113146,10.4031925,9.814066,0.3093589,0.98686326,3.481485,0.016459867,4166.786296172604,5572.554468317328,0.070166576867816,0.1540957179911047,8.531422,noise
source19_segment_78.wav,-204.69623,166.83269,16.382034,19.344294,14.25226,10.818289,-29.952087,-6.043995,2.076286,9.456403,0.57074386,3.5540874,-0.43741536,0.011821707,2248.459039912116,3586.0357591380957,0.0440968480603448,14.194618200264182,7.833917,breathing
source19_segment_79.wav,-143.04807,105.404015,-13.178467,6.1656733,-6.022451,4.5978994,-12.464806,-2.0398922,6.7841935,3.679188,-3.5087898,-0.019820312,3.0859814,0.06213859,4476.627419567036,4586.63790659892,0.1301971084770115,30.643755208970063,7.939612,mixed
source19_segment_8.wav,-187.78386,185.83687,16.72043,16.559786,15.852608,6.414756,-32.389664,-10.094463,-8.843661,5.298972,-2.879976,3.1976147,-5.169133,0.0011001355,1600.647490315329,3094.89267636242,0.0268779184626436,20.214505938226303,7.7076297,breathing
source19_segment_80.wav,-248.3197,131.81757,14.435391,31.765965,-1.6331965,5.3468437,-17.748856,-4.880478,8.160691,14.732725,1.3917791,-4.496671,6.5170774,0.009480175,3130.161102320415,3968.101083652121,0.071771731321839,16.355447195088114,9.472891,voice
source19_segment_81.wav,-184.80527,132.00739,-9.794598,34.52587,0.2999264,6.1629415,-22.646435,-4.492342,1.8963844,8.112232,-0.36453933,-5.3162065,9.1172495,0.008758225,2945.524116349552,3369.431238171558,0.0695099227729885,41.93528014644335,10.62452,voice
source19_segment_82.wav,-165.93254,158.73853,-21.248201,18.331038,0.05599478,1.0778728,-15.390655,-4.514811,-5.969344,2.4737434,-1.6141917,-3.0290418,8.286218,0.0033538255,2093.891355312253,3016.351232084208,0.0335398706896551,49.67169125718899,11.183596,voice
source19_segment_83.wav,-202.74055,163.0939,4.890143,27.487942,7.022337,4.745423,-22.574812,-5.142055,1.131395,10.710756,2.298873,-2.8187,6.3647118,0.0035916632,2162.6785461121644,3297.814330911476,0.0396405801005747,26.636084919240908,10.26336,mixed
source19_segment_84.wav,-163.5986,136.36382,-20.753082,15.914143,2.391731,-1.3799007,-16.328869,-5.879978,1.5318856,8.35761,0.07449895,-1.8247328,3.0901303,0.020657698,2958.7537633922734,3668.18885848604,0.0674838362068965,35.720829538704905,9.760893,voice
source19_segment_85.wav,-166.16037,116.082634,-7.8544993,-1.8581108,-8.050645,5.9086657,-8.882562,-3.5580156,6.396114,5.949641,-0.3916152,2.4650252,-2.3403752,0.064360864,4448.287932432374,4652.483153348527,0.1309603987068965,20.425924254780515,6.605314,mixed
source19_segment_86.wav,-173.77184,145.9367,-1.880104,21.392782,-7.984921,7.4097657,-24.485619,-15.481625,-4.3428073,9.057637,4.3811164,2.026029,4.624835,0.006716882,2837.712563940264,3440.6575423160502,0.0669562679597701,34.02405860730463,9.080166,voice
source19_segment_87.wav,-185.77338,158.02039,-13.746394,23.254663,7.396656,2.1432967,-20.136168,-7.24433,-3.268579,6.079393,1.4232117,0.95621824,7.2179747,0.0010642457,1886.7687851870132,3000.754377343631,0.0274447737068965,43.24931356754972,11.905291,voice
source19_segment_88.wav,-213.90282,145.77783,12.496825,25.22355,0.17458771,2.1601858,-32.887108,-13.391081,-1.3976122,10.123746,2.2993577,-0.6188284,0.42305303,0.0042087114,2675.203105162609,3738.142165590671,0.056640625,22.01138234625145,8.856863,mixed
source19_segment_89.wav,-131.34912,107.053,-21.39586,6.431554,2.7291262,6.582252,-13.307087,-3.8285632,3.4188097,7.39552,0.71108127,1.1219529,0.4685947,0.0617539,4382.7601457602295,4485.289737090942,0.1264367816091954,23.02495944757833,7.2798166,mixed
source19_segment_9.wav,-373.6708,105.51772,30.245445,38.669098,6.99835,2.383753,-11.050257,-6.751142,7.6394877,12.036276,0.6947233,5.2836375,5.1780443,0.017752193,4000.4619949085873,5330.318468647203,0.0660302173132183,0.2645022897157452,9.60593,noise
source19_segment_90.wav,-215.50723,108.369194,-13.383968,17.776295,-0.32500032,0.31009644,-11.588013,-2.81597,3.6185837,5.6606226,-3.1182377,-0.28088477,1.0573521,0.031250563,3739.33073061077,4332.232901996326,0.0885360542385057,44.79848759457189,10.8274765,mixed
source19_segment_92.wav,-234.95494,140.01564,20.06527,37.212494,-6.8189344,9.415285,-20.677637,-3.3915355,1.211859,13.880528,1.5093566,-3.785833,3.5756905,0.008913989,3019.407415385256,3800.3365165968935,0.0722712374281609,12.74969622076656,8.64906,voice
source19_segment_93.wav,-251.98361,159.53323,17.9856,29.339369,7.284951,5.003389,-22.719528,-6.1459646,3.1236095,10.092276,0.9763307,-3.266015,1.7186176,0.005257195,2286.430942697237,3483.550782743268,0.0389053520114942,20.982654439150814,10.054046,mixed
source19_segment_95.wav,-174.39268,166.84187,-16.828167,9.203019,-5.220915,-3.09418,-14.39224,-4.4612856,-0.03566447,5.752691,0.04363353,1.8413775,2.383036,0.0015033073,1930.0509626998128,2963.994318165047,0.0301724137931034,45.88033845906571,10.194734,voice
source19_segment_96.wav,-179.8284,161.02812,-2.0879216,24.00272,3.1395366,5.367963,-21.350967,-5.18301,1.4708347,11.547555,1.4538538,-1.8500228,3.1712923,0.004004462,2176.829378320793,3133.0386806191304,0.0431932471264367,38.30262916019412,10.52199,voice
source19_segment_97.wav,-192.03326,154.8537,-6.9996,23.230675,-0.10227646,4.589258,-13.151246,-1.2897965,-0.062082686,5.5721335,1.5049891,-0.9231368,4.101592,0.004571966,2294.922900506487,3122.4013764489678,0.0454662805316091,51.160685242928906,12.154028,voice
source19_segment_98.wav,-177.54549,101.89149,0.71289593,-0.111217506,1.5996526,15.199332,-8.211177,-2.002574,12.691249,13.486805,-1.8948048,2.7011685,-1.375855,0.08357903,5151.150334600182,5161.009388968054,0.1557168193247126,6.042295374816036,5.9742594,breathing
source19_segment_99.wav,-175.28072,160.2236,-28.079401,-6.4910445,-24.7089,-9.831526,-6.3645887,-2.1496682,3.2311604,14.398943,5.7580485,5.213033,6.5548463,0.0038765075,2293.5541893846103,3093.74243276022,0.0497485632183908,41.36234937904866,8.610971,voice
source20_segment_0.wav,-311.55267,129.38283,-3.3696766,23.412312,6.247151,17.477886,-12.746561,-13.75586,-4.260042,11.411482,1.8205454,8.446567,-8.540728,0.01572886,3402.0181305354363,4358.281090241254,0.0694650233477011,1.536980461275388,6.81864,breathing
source20_segment_1.wav,-231.01369,160.9564,-20.683783,16.182705,4.9303107,10.960329,-38.38789,-25.11149,-6.869456,0.19202006,8.637339,10.852286,-20.404964,0.003230855,2444.897491470013,3288.6809454095714,0.0569324712643678,5.007820400538601,6.2764106,breathing
source20_segment_10.wav,-458.80518,45.071434,-15.012669,28.33838,-1.5112644,4.2686925,-8.319771,-3.2105563,-4.747696,-1.6418685,1.2155014,2.1338997,-8.046707,0.16941604,6838.0863732523285,5443.318427996057,0.2356939206178161,0.0045665191066575,4.2689567,noise
source20_segment_100.wav,-396.96893,85.71641,-22.35161,1.4232297,-17.656412,7.4546504,-2.3598068,-1.1298015,-1.4296775,4.069204,-0.047045186,2.969195,-9.77083,0.068166815,5191.456055667818,5197.445472524461,0.1537693067528735,0.0144814389860096,4.9365306,noise
source20_segment_101.wav,-379.05676,91.74024,-27.154207,1.790752,-9.4835615,7.7524905,-7.082793,-4.022158,-4.474743,1.498582,4.283534,3.9266922,-8.615876,0.06188425,4907.038471280368,5008.308220939665,0.1330145474137931,1.5934064816037528,5.330165,noise
source20_segment_102.wav,-164.7242,147.04428,-38.223118,12.845616,7.6853504,17.955757,-47.71465,-24.628738,-8.240698,4.7936845,2.9278314,9.939606,-15.074495,0.0043011075,2752.2597616713942,3302.348280597661,0.0795000448994252,7.069157054653187,4.7865763,breathing
source20_segment_103.wav,-157.58047,73.70057,-43.355278,-7.796751,1.098966,16.985085,-28.118092,-16.417059,-6.921544,8.009141,-2.4813335,10.170069,-15.810978,0.063638516,5256.125364043915,4668.863674878605,0.1636078933189655,4.706947669790616,4.5364437,breathing
source20_segment_104.wav,-237.09541,68.1225,-40.13561,-8.28532,-4.677161,10.928604,-15.620695,-8.317909,-4.8441715,4.7891574,-0.026956514,7.7246423,-13.347986,0.06890126,5465.400398496866,4942.902371993362,0.1687937769396551,3.897655812910397,4.69931,breathing
source20_segment_105.wav,-399.55252,83.061485,-33.492374,-4.1845465,-13.321503,14.046148,1.8542134,-4.0284185,-3.2801373,5.6812744,6.264489,5.3988533,-7.643229,0.049849566,4943.4718411868735,5037.411704329047,0.1320323724856321,0.0259672237366351,5.718428,noise
source20_segment_106.wav,-404.29648,81.658936,-33.168068,-2.4801087,-9.870944,11.2086115,-1.3861234,-4.5141845,-3.889216,4.2175603,3.3142858,2.5623276,-5.725974,0.060599174,5092.702556075994,5136.4689942286695,0.1393397539511494,0.0163701489524689,4.915929,noise
source20_segment_107.wav,-272.04703,114.60514,-36.37871,3.7121944,-1.0910473,18.693483,-22.044388,-14.315207,-8.867937,4.0909123,5.6375995,7.907377,-11.606067,0.028190508,3867.3476928132513,4196.344599839577,0.1021012931034482,3.315366000502311,4.785798,breathing
source20_segment_108.wav,-158.86806,124.58323,-39.052547,10.405492,6.575261,16.494608,-35.043262,-17.087637,-6.7291603,9.032108,0.7108646,11.6552305,-15.802168,0.025848998,3605.8613132814007,3800.535269332378,0.1051488415948275,5.046772954414863,4.198954,breathing
source20_segment_109.wav,-216.42082,42.572037,-38.722588,-14.932077,-11.762592,13.659195,-3.9980717,-3.7353873,-3.6622808,8.230596,-3.2051613,8.06153,-18.033339,0.104732856,6565.905523501001,5564.3744188070605,0.205701104525862,3.811706543243302,3.8530116,breathing
